language,dsp,bench_case,mode,precision,opt,samp_rate,buff_size,inputs,outputs,warmup_iters,run_iters,batches,elapsed_s,ns_per_compute,fast_ns_per_compute,slow_ns_per_compute,spread_ns_per_compute,spread_percent,ns_per_frame,ns_per_out_samp,frames_per_s,fast_frames_per_s,slow_frames_per_s,out_samp_per_s,fast_out_samp_per_s,slow_out_samp_per_s,checksum
mojo,lowboost,run,vec,single,O3,48000,64,1,1,50,450000,451,0.1286739999995916,285.94222222131475,285.09999992820667,288.70000005554175,3.600000127335079,1.25899564582272,4.467847222208043,4.467847222208043,223821440.22950563,224482637.72752145,221683408.3397552,223821440.22950563,224482637.72752145,221683408.3397552,2.0799996964633465
cpp,lowcut,run,scalar,double,O3,48000,64,1,1,50,560000,561,0.100527168,179.5128,178.9583,180.675,1.716700000000003,0.9563106363445965,2.8048875,2.8048875,356520537.8112313,357625212.13042367,354227203.54227203,356520537.8112313,357625212.13042367,354227203.54227203,2.0800000071758404
cpp,lowcut,run,scalar,single,O3,48000,64,1,1,50,360000,362,0.100689292,279.69247777777775,278.7583,281.8792,3.120900000000006,1.1158326547772353,4.370194965277777,4.370194965277777,228822743.1373735,229589576.3462469,227047614.72290257,228822743.1373735,229589576.3462469,227047614.72290257,2.0796460575656965
cpp,lowcut,run,vec,double,O3,48000,64,1,1,50,650000,656,0.0997782919999999,153.5050646153846,152.95,154.9917,2.04170000000002,1.3300538357581957,2.398516634615385,2.398516634615385,416924354.6482035,418437397.8424322,412925337.292255,416924354.6482035,418437397.8424322,412925337.292255,2.0800000071758404
cpp,lowcut,run,vec,single,O3,48000,64,1,1,50,670000,677,0.099649255,148.73023134328358,147.775,151.2833,3.5082999999999913,2.3588344940461363,2.323909864738806,2.323909864738806,430309288.3132944,433090847.5723228,423047355.5243705,430309288.3132944,433090847.5723228,423047355.5243705,2.0796460575656965
mojo,lowcut,run,scalar,double,O3,48000,64,1,1,50,770000,777,0.0995989999992161,129.34935064833272,128.79999994765967,130.39999994362006,1.5999999959603883,1.23696020733059,2.0210836038801987,2.0210836038801987,494784084.18144584,496894410.1398107,490797546.2244719,494784084.18144584,496894410.1398107,490797546.2244719,2.0800000071758404
mojo,lowcut,run,scalar,single,O3,48000,64,1,1,50,770000,771,0.1006429999997635,130.70519480488778,129.90000013815006,134.99999986379407,5.099999725644011,3.9019105042130233,2.0422686688263716,2.0422686688263716,489651540.59513104,492686681.53914785,474074074.55238295,489651540.59513104,492686681.53914785,474074074.55238295,2.0796906175091863
mojo,lowcut,run,vec,double,O3,48000,64,1,1,50,430000,434,0.1238089999988005,287.9279069739548,287.10000005958136,289.9000000979868,2.8000000384054147,0.9724656660872736,4.498873546468044,4.498873546468044,222277863.48542196,222918843.5622368,220765781.22927865,222277863.48542196,222918843.5622368,220765781.22927865,2.0800000071758404
mojo,lowcut,run,vec,single,O3,48000,64,1,1,50,430000,439,0.0774729999993724,180.16976744040096,154.8000000184402,286.4000000045053,131.5999999860651,73.04222115377796,2.815152616256265,2.815152616256265,355220528.4450445,413436692.45721024,223463687.1473227,355220528.4450445,413436692.45721024,223463687.1473227,2.0796460575656965
cpp,modulations,run,scalar,double,O3,48000,64,0,2,50,112272,531,0.365220083,3252.993471212769,3101.098644226274,3315.790193305045,214.691549078771,6.599814939030003,50.82802298769951,25.414011493849756,19674186.427475292,20637847.209135793,19301583.112593565,39348372.854950584,41275694.41827159,38603166.22518713,-16.54363280488178
cpp,modulations,run,scalar,single,O3,48000,64,0,2,50,113785,578,0.403384791,3545.1491057696535,3416.959316926168,3608.370425321464,191.41110839529577,5.399239994836277,55.39295477765083,27.696477388825414,18052837.296981774,18730103.01380269,17736538.230910245,36105674.59396355,37460206.02760538,35473076.46182049,5.818454024381936
cpp,modulations,run,vec,double,O3,48000,64,0,2,50,116443,621,0.4450455029999999,3822.0030658777255,3704.118114406779,3870.7106092436975,166.59249483691792,4.358774495086907,59.71879790433946,29.85939895216973,16745146.169918722,17278066.741737716,16534431.64858688,33490292.339837443,34556133.48347543,33068863.29717376,-16.54363280488178
cpp,modulations,run,vec,single,O3,48000,64,0,2,50,115809,591,0.4169429209999999,3600.2635460111046,3493.8869077941927,3625.5466464952096,131.65973870101652,3.656947248955937,56.25411790642351,28.127058953211755,17776476.41126398,18317707.953634176,17652510.43228705,35552952.82252796,36635415.90726835,35305020.8645741,5.818454024381936
mojo,modulations,run,scalar,double,O3,48000,64,0,2,50,111339,543,0.3593579999997018,3227.602187909913,3180.0947874294534,3304.3478177442803,124.2530303148269,3.8497008949944047,50.43128418609239,25.215642093046196,19828961.648289204,20125186.284693334,19368421.101532143,39657923.29657841,40250372.56938667,38736842.203064285,-16.54363280488178
mojo,modulations,run,scalar,single,O3,48000,64,0,2,50,115700,606,0.4292509999995673,3710.034572165664,3537.422037117869,3757.9162405161433,220.4942033982743,5.943184601365181,57.96929019008849,28.984645095044247,17250513.103073645,18092271.52668057,17030714.870645896,34501026.20614729,36184543.05336114,34061429.74129179,5.8184534180909395
mojo,modulations,run,vec,double,O3,48000,64,0,2,50,124066,740,0.6690810000000056,5392.944078151994,5263.822115554061,5450.687388094764,186.8652725407028,3.4649955540561828,84.26475122112491,42.132375610562455,11867358.361693028,12158465.577870969,11741638.33717321,23734716.723386057,24316931.155741937,23483276.67434642,-16.54363280488178
mojo,modulations,run,vec,single,O3,48000,64,0,2,50,123495,758,0.6559119999983523,5311.243370163588,5076.405867592808,5379.821957491106,303.4160898982982,5.712712989255336,82.98817765880607,41.49408882940303,12049909.134182414,12607344.973846288,11896304.469868844,24099818.268364828,25214689.947692577,23792608.93973769,5.818453540559858
cpp,modulations_1,run,scalar,double,O3,48000,64,0,2,50,111912,553,0.3588451260000001,3206.4937272142397,3157.9756563245824,3232.8477728830153,74.87211655843292,2.3350152199886214,50.101464487722495,25.050732243861248,19959496.39845463,20266147.356717296,19796787.382576182,39918992.79690926,40532294.71343459,39593574.765152365,-16.54363280488178
cpp,modulations_1,run,scalar,single,O3,48000,64,0,2,50,113109,564,0.400789543,3543.392152702261,3531.392300194932,3564.9941832283084,33.60188303337645,0.9482970437734642,55.365502385972825,27.682751192986412,18061788.603102352,18123163.488935288,17952343.457134143,36123577.206204705,36246326.977870576,35904686.914268285,5.818454024381936
cpp,modulations_1,run,vec,double,O3,48000,64,0,2,50,114342,607,0.4304616669999999,3764.685478651764,3660.8283350568768,3801.751695357329,140.92336030045226,3.7432970456517594,58.82321060393381,29.411605301966905,17000092.135962483,17482382.166659463,16834345.093646258,34000184.271924965,34964764.33331893,33668690.187292516,-16.54363280488178
cpp,modulations_1,run,vec,single,O3,48000,64,0,2,50,114109,596,0.4114117079999999,3605.427337019867,3469.3263319672133,3633.523857868021,164.19752590080725,4.554176538654853,56.33480214093542,28.16740107046771,17751016.45867599,18447385.421857983,17613755.269946724,35502032.91735198,36894770.843715966,35227510.53989345,5.818454024381936
mojo,modulations_1,run,scalar,double,O3,48000,64,0,2,50,112785,555,0.3623019999977259,3212.324333889488,3189.1891890701995,3223.7157943018947,34.52660523169516,1.0748169127085083,50.19256771702325,25.096283858511622,19923268.433641843,20067796.610918228,19852866.717693824,39846536.86728369,40135593.221836455,39705733.43538765,-16.54363280488178
mojo,modulations_1,run,scalar,single,O3,48000,64,0,2,50,114741,592,0.4207390000010491,3666.8584028468385,3569.5364229948395,3695.543314523003,126.00689152816403,3.436371893453428,57.29466254448185,28.64733127224093,17453632.774669543,17929499.076606713,17318157.183678064,34907265.549339086,35858998.15321343,34636314.36735613,5.8184534180909395
mojo,modulations_1,run,vec,double,O3,48000,64,0,2,50,123851,755,0.669105999999374,5402.50785217216,5212.844036955996,5484.759672226563,271.9156352705677,5.033137252382519,84.41418519019,42.207092595095,11846350.204612449,12277367.123642616,11668697.230998073,23692700.409224898,24554734.247285232,23337394.461996146,-16.54363280488178
mojo,modulations_1,run,vec,single,O3,48000,64,0,2,50,122419,736,0.6507500000006985,5315.759808532162,5216.071428462566,5340.626847779554,124.55541931698826,2.343134825562814,83.05874700831504,41.52937350415752,12039671.148661682,12269770.626753854,11983612.003637545,24079342.297323365,24539541.253507707,23967224.00727509,5.818453540559858
cpp,multibandfilter,run,scalar,double,O3,48000,64,1,1,50,210000,214,0.1003973349999999,478.0825476190476,475.6084,482.2167,6.608299999999986,1.3822508336501134,7.470039806547619,7.470039806547619,133868095.20392153,134564486.24540693,132720413.8720206,133868095.20392153,134564486.24540693,132720413.8720206,2.0800000071758404
cpp,multibandfilter,run,scalar,single,O3,48000,64,1,1,50,187834,198,0.10151425,540.4466177582333,538.0037430450177,543.9903846153846,5.986641570366942,1.1077211649874814,8.444478402472395,8.444478402472395,118420576.42153688,118958280.1743533,117649138.31197526,118420576.42153688,118958280.1743533,117649138.31197526,2.0799946391489357
cpp,multibandfilter,run,vec,double,O3,48000,64,1,1,50,102115,222,0.1167504589999999,1143.32330215933,1133.653575240128,1154.8395721925133,21.185996952385267,1.8530189065833325,17.864426596239532,17.864426596239532,55977167.50732433,56454636.0526792,55418953.022620454,55977167.50732433,56454636.0526792,55418953.022620454,2.0800000071758404
cpp,multibandfilter,run,vec,single,O3,48000,64,1,1,50,101832,230,0.120810456,1186.3702568937074,1172.8599867285998,1205.4050828729282,32.545096144328454,2.7432495003323676,18.537035263964174,18.537035263964174,53946059.10600983,54567468.17538897,53094184.61009324,53946059.10600983,54567468.17538897,53094184.61009324,2.079998117755167
mojo,multibandfilter,run,scalar,double,O3,48000,64,1,1,50,177213,195,0.1001459999988583,565.1165546481258,562.3393316366828,569.6989179271503,7.359586290467519,1.3023129883445057,8.829946166376965,8.829946166376965,113250973.57986636,113810285.71081568,112340041.35528997,113250973.57986636,113810285.71081568,112340041.35528997,2.0800000071758404
mojo,multibandfilter,run,scalar,single,O3,48000,64,1,1,50,290000,290,0.1017240000037418,350.7724138060063,348.899999880814,353.49999998288695,4.600000102072954,1.3113916377178314,5.480818965718848,5.480818965718848,182454484.6773356,183433648.67257875,181046676.10494557,182454484.6773356,183433648.67257875,181046676.10494557,2.0799981566378847
mojo,multibandfilter,run,vec,double,O3,48000,64,1,1,50,103953,230,0.1219380000002274,1173.0108799190737,1160.894344844542,1199.3858300904365,38.49148524589441,3.2814261065123236,18.32829499873553,18.32829499873553,54560448.752543,55129909.353267096,53360643.7514559,54560448.752543,55129909.353267096,53360643.7514559,2.0800000071758404
mojo,multibandfilter,run,vec,single,O3,48000,64,1,1,50,103672,240,0.1265320000002248,1220.5031252433134,1207.015924035616,1231.7804428145769,24.76451877896079,2.0290418161791974,19.070361331926772,19.070361331926772,52437391.33174384,53023326.97154335,51957311.364484854,52437391.33174384,53023326.97154335,51957311.364484854,2.0799981566378847
cpp,noise,run,scalar,double,O3,48000,64,0,1,50,1000000,1000,0.060163128,60.163128,59.4833,62.8833,3.3999999999999986,5.651301907041799,0.940048875,0.940048875,1063774476.619633,1075932236.4428334,1017758291.9471464,1063774476.619633,1075932236.4428334,1017758291.9471464,3.6501806383021176
cpp,noise,run,scalar,single,O3,48000,64,0,1,50,1000000,1000,0.0597959529999999,59.795953,59.4875,60.9375,1.4500000000000028,2.4249132713045025,0.934311765625,0.934311765625,1070306547.3343992,1075856272.3261187,1050256410.2564102,1070306547.3343992,1075856272.3261187,1050256410.2564102,3.6501806383021176
cpp,noise,run,vec,double,O3,48000,64,0,1,50,1000000,1000,0.0678583759999999,67.858376,67.025,70.4208,3.3957999999999946,5.004245901788151,1.060287125,1.060287125,943140755.3873672,954867586.7213724,908822393.3837729,943140755.3873672,954867586.7213724,908822393.3837729,3.6501806383021176
cpp,noise,run,vec,single,O3,48000,64,0,1,50,1000000,1000,0.0678675029999999,67.867503,67.4834,69.5375,2.054099999999991,3.0266326433138273,1.060429734375,1.060429734375,943013919.342222,948381379.717086,920366708.610462,943013919.342222,948381379.717086,920366708.610462,3.6501806383021176
mojo,noise,run,scalar,double,O3,48000,64,0,1,50,1000000,1000,0.0584949999993114,58.49499999931141,57.99999998998828,60.29999985912582,2.2999998691375367,3.9319597729115503,0.9139843749892408,0.9139843749892408,1094110607.757131,1103448276.0525415,1061359869.8095888,1094110607.757131,1103448276.0525415,1061359869.8095888,3.6501806383021176
mojo,noise,run,scalar,single,O3,48000,64,0,1,50,1000000,1000,0.0583980000028532,58.398000002853216,57.90000013803365,59.59999998594867,1.6999998479150236,2.9110583373265606,0.9124687500445816,0.9124687500445816,1095927942.6842198,1105354056.086769,1073825503.6088705,1095927942.6842198,1105354056.086769,1073825503.6088705,3.6501806383021176
mojo,noise,run,vec,double,O3,48000,64,0,1,50,1000000,1000,0.0989099999987956,98.90999999879573,94.70000004512258,101.79999990214128,7.099999857018702,7.178242702563085,1.545468749981183,1.545468749981183,647052876.3601178,675818373.4900247,628683694.1210431,647052876.3601178,675818373.4900247,628683694.1210431,3.6501806383021176
mojo,noise,run,vec,single,O3,48000,64,0,1,50,960000,960,0.0995350000048347,103.68229167170284,101.80000008404022,106.69999992387602,4.8999998398358,4.725975632705963,1.620035807370357,1.620035807370357,617270306.8972287,628683692.9976944,599812559.003375,617270306.8972287,628683692.9976944,599812559.003375,-0.9905663910321892
cpp,noiseabs,run,scalar,double,O3,48000,64,0,1,50,1000000,1000,0.0604131239999999,60.413124,59.4458,61.8292,2.3834000000000017,3.945169264876952,0.9439550625,0.9439550625,1059372463.5064396,1076610963.2640152,1035109624.578678,1059372463.5064396,1076610963.2640152,1035109624.578678,31.14591835718602
cpp,noiseabs,run,scalar,single,O3,48000,64,0,1,50,1000000,1000,0.0607209229999999,60.720923,59.4834,63.325,3.8416,6.326649547142093,0.948764421875,0.948764421875,1054002423.5138851,1075930427.6487222,1010659297.2759572,1054002423.5138851,1075930427.6487222,1010659297.2759572,31.14591835346073
cpp,noiseabs,run,vec,double,O3,48000,64,0,1,50,1000000,1000,0.066164416,66.164416,65.5583,67.3375,1.779200000000003,2.6890587230453344,1.033819,1.033819,967287310.44796,976230317.1375706,950436235.3814735,967287310.44796,976230317.1375706,950436235.3814735,31.14591835718602
cpp,noiseabs,run,vec,single,O3,48000,64,0,1,50,1000000,1000,0.067994872,67.994872,67.475,69.5583,2.0833000000000084,3.063907525261623,1.062419875,1.062419875,941247451.7195942,948499444.2386068,920091491.5976956,941247451.7195942,948499444.2386068,920091491.5976956,31.14591835346073
mojo,noiseabs,run,scalar,double,O3,48000,64,0,1,50,1000000,1000,0.0584410000010393,58.44100000103935,57.89999995613471,59.99999993946403,2.099999983329326,3.59336764136818,0.9131406250162398,0.9131406250162398,1095121575.5866904,1105354059.5593555,1066666667.7428616,1095121575.5866904,1105354059.5593555,1066666667.7428616,31.14591835718602
mojo,noiseabs,run,scalar,single,O3,48000,64,0,1,50,1000000,1000,0.0584779999990132,58.47799999901324,57.99999998998828,60.30000004102476,2.300000051036477,3.9331031346408687,0.913718749984582,0.913718749984582,1094428674.0497267,1103448276.0525415,1061359866.6079264,1094428674.0497267,1103448276.0525415,1061359866.6079264,31.14591835346073
mojo,noiseabs,run,vec,double,O3,48000,64,0,1,50,1000000,1000,0.0960479999994277,96.0479999994277,92.10000007442432,100.20000008807985,8.100000013655517,8.433283372588479,1.5007499999910578,1.5007499999910578,666333499.9206786,694896850.6871095,638722554.3287567,666333499.9206786,694896850.6871095,638722554.3287567,31.14591835718602
mojo,noiseabs,run,vec,single,O3,48000,64,0,1,50,1000000,1000,0.097728000000643,97.72800000064308,96.30000004108297,99.19999993144302,2.89999989036005,2.9674196651327835,1.5270000000100483,1.5270000000100483,654878847.4089192,664589823.1848046,645161290.7684507,654878847.4089192,664589823.1848046,645161290.7684507,31.14591835346073
cpp,notch,run,scalar,double,O3,48000,64,1,1,50,550000,559,0.099285875,180.5197727272727,179.7167,182.4333,2.7165999999999997,1.5048767007391533,2.8206214488636365,2.8206214488636365,354531800.21830887,356116042.63821894,350813146.503407,354531800.21830887,356116042.63821894,350813146.503407,2.080000001937151
cpp,notch,run,scalar,single,O3,48000,64,1,1,50,360000,362,0.100684208,279.6783555555556,279.0958,281.3333,2.2375000000000114,0.8000261570315019,4.369974305555556,4.369974305555556,228834297.4302385,229311942.3509777,227488178.61234343,228834297.4302385,229311942.3509777,227488178.61234343,2.079993741004728
cpp,notch,run,vec,double,O3,48000,64,1,1,50,650000,655,0.0995292509999999,153.1219246153846,152.9958,154.7084,1.712600000000009,1.118455116275321,2.3925300721153846,2.3925300721153846,417967578.1946758,418312136.6730328,413681480.7728604,417967578.1946758,418312136.6730328,413681480.7728604,2.080000001937151
cpp,notch,run,vec,single,O3,48000,64,1,1,50,670000,672,0.100477296,149.9661134328358,149.1208,151.9834,2.8625999999999863,1.9088312249167123,2.3432205223880596,2.3432205223880596,426763076.904458,429182246.876358,421098619.9808664,426763076.904458,429182246.876358,421098619.9808664,2.079993741004728
mojo,notch,run,scalar,double,O3,48000,64,1,1,50,690000,691,0.1005200000017794,145.68115942286872,144.9999999749707,148.30000000074506,3.3000000257743523,2.2652208692240303,2.2762681159823237,2.2762681159823237,439315559.0849411,441379310.42101663,431557653.4030915,439315559.0849411,441379310.42101663,431557653.4030915,2.080000001937151
mojo,notch,run,scalar,single,O3,48000,64,1,1,50,680000,688,0.0994659999996656,146.27352941127313,145.79999988200143,147.39999987796182,1.5999999959603883,1.0938411087775928,2.2855238970511427,2.2855238970511427,437536444.6157108,438957476.3497692,434192673.35812813,437536444.6157108,438957476.3497692,434192673.35812813,2.079993741004728
mojo,notch,run,vec,double,O3,48000,64,1,1,50,660000,662,0.10053599999992,152.32727272715155,151.29999992495868,153.59999997599516,2.300000051036477,1.509906932526938,2.380113636361743,2.380113636361743,420148006.6845071,423000661.1483313,416666666.731784,420148006.6845071,423000661.1483313,416666666.731784,2.080000001937151
mojo,notch,run,vec,single,O3,48000,64,1,1,50,680000,687,0.0995229999989533,146.35735293963717,145.30000007653143,147.9000000472297,2.5999999706982635,1.776473759928272,2.2868336396818307,2.2868336396818307,437285853.52589554,440467997.0150747,432724813.9253721,437285853.52589554,440467997.0150747,432724813.9253721,2.079993741004728
cpp,osc,run,scalar,double,O3,48000,64,0,1,50,620000,628,0.099945579,161.20254677419354,159.6083,164.7375,5.129199999999997,3.181835586744661,2.518789793346774,2.518789793346774,397016060.1100725,400981653.2097642,388496851.05091435,397016060.1100725,400981653.2097642,388496851.05091435,-0.865588292479515
cpp,osc,run,scalar,single,O3,48000,64,0,1,50,480000,482,0.10136246,211.17179166666668,174.6666,257.0333,82.36670000000002,39.00459400847217,3.299559244791667,3.299559244791667,303070781.8259343,366412353.5925014,248994974.5811146,303070781.8259343,366412353.5925014,248994974.5811146,-5.214942824095488
cpp,osc,run,vec,double,O3,48000,64,0,1,50,600000,602,0.1006892089999999,167.81534833333333,165.8333,169.4792,3.6458999999999833,2.172566476314249,2.6221148177083333,2.6221148177083333,381371552.93374085,385929725.81502026,377627461.06896895,381371552.93374085,385929725.81502026,377627461.06896895,-11.010009929537771
cpp,osc,run,vec,single,O3,48000,64,0,1,50,610000,614,0.0999467949999999,163.8472049180328,163.0666,165.2834,2.2168000000000063,1.352967846542757,2.5601125768442623,2.5601125768442623,390607822.89216983,392477674.76601595,387213718.98206353,390607822.89216983,392477674.76601595,387213718.98206353,-5.2584980465471745
mojo,osc,run,scalar,double,O3,48000,64,0,1,50,630000,635,0.099951999998666,158.6539682518508,158.00000001036096,160.40000009525102,2.4000000848900527,1.512726162058701,2.478968253935169,2.478968253935169,403393628.947276,405063291.1126782,399002493.5286447,403393628.947276,405063291.1126782,399002493.5286447,-11.010009929537771
mojo,osc,run,scalar,single,O3,48000,64,0,1,50,630000,632,0.1002190000017435,159.0777777805453,155.5999999254709,164.70000009576324,9.100000170292333,5.720472272906766,2.48559027782102,2.48559027782102,402318921.5547803,411311054.1815851,388585306.3921543,402318921.5547803,411311054.1815851,388585306.3921543,-10.75265546888113
mojo,osc,run,vec,double,O3,48000,64,0,1,50,310000,316,0.098878999999215,318.9645161265,317.39999994897516,322.4000000045635,5.000000055588316,1.5675725050260252,4.983820564476562,4.983820564476562,200649278.4125801,201638311.31155816,198511166.25029185,200649278.4125801,201638311.31155816,198511166.25029185,-0.8655882924795151
mojo,osc,run,vec,single,O3,48000,64,0,1,50,310000,319,0.0985909999999421,318.03548387078115,316.1000000545755,322.5999998903717,6.499999835796189,2.0437970495258195,4.9693044354809555,4.9693044354809555,201235406.8830993,202467573.51771665,198388096.78161484,201235406.8830993,202467573.51771665,198388096.78161484,0.6936800265684724
cpp,panpot,run,scalar,double,O3,48000,64,1,2,50,1000000,1000,0.0106302889999999,10.630289,10.5875,11.4167,0.8292,7.800352370476477,0.1660982656249999,0.0830491328124999,6020532461.535152,6044864226.682408,5605823048.691829,12041064923.070305,12089728453.364817,11211646097.383656,2.941564236418344
cpp,panpot,run,scalar,single,O3,48000,64,1,2,50,1000000,1000,0.0070829559999999,7.082956,6.5166,7.6375,1.1208999999999998,15.825313612000413,0.1106711875,0.05533559375,9035775458.72091,9821072338.33594,8379705400.981997,18071550917.441814,19642144676.671883,16759410801.963991,2.9415641624946147
cpp,panpot,run,vec,double,O3,48000,64,1,2,50,1000000,1000,0.024245374,24.245374,23.8,25.9791,2.1790999999999983,8.98769389987549,0.37883396875,0.189416984375,2639678810.481537,2689075630.252101,2463518751.6118727,5279357620.963074,5378151260.504202,4927037503.223745,2.941564236418344
cpp,panpot,run,vec,single,O3,48000,64,1,2,50,1000000,1000,0.0196925409999999,19.692541,18.9833,20.5375,1.5542000000000016,7.892328369406477,0.3076959531249999,0.1538479765624999,3249961495.573375,3371384322.009345,3116250760.803408,6499922991.14675,6742768644.01869,6232501521.606816,2.9415641624946147
mojo,panpot,run,scalar,double,O3,48000,64,1,2,50,1000000,1000,0.0171680000003107,17.168000000310712,15.699999858043157,19.299999985378236,3.600000127335079,20.96924584849677,0.2682500000048549,0.1341250000024274,3727865796.763846,4076433157.877553,3316062178.6780663,7455731593.527692,8152866315.755106,6632124357.3561325,2.941564236418344
mojo,panpot,run,scalar,single,O3,48000,64,1,2,50,1000000,1000,0.0163809999976365,16.380999997636525,15.19999987067422,17.100000150094274,1.9000002794200552,11.598805199280816,0.2559531249630707,0.1279765624815353,3906965387.2922273,4210526351.61379,3742690025.628284,7813930774.584455,8421052703.22758,7485380051.256568,2.9415641624946147
mojo,panpot,run,vec,double,O3,48000,64,1,2,50,1000000,1000,0.0359619999981077,35.96199999810777,35.399999978835694,37.59999999601859,2.2000000171829015,6.117568592677437,0.5619062499704339,0.2809531249852169,1779656303.9699545,1807909605.600654,1702127659.7547038,3559312607.9399085,3615819211.201308,3404255319.5094075,2.941564236418344
mojo,panpot,run,vec,single,O3,48000,64,1,2,50,1000000,1000,0.0346170000029815,34.61700000298151,34.19999993639067,36.39999995357357,2.2000000171829015,6.355259025893112,0.5408906250465861,0.270445312523293,1848802611.274454,1871345032.720322,1758241760.4843102,3697605222.548908,3742690065.440644,3516483520.9686203,2.9415641624946147
cpp,parametric_eq,run,scalar,double,O3,48000,64,1,2,50,126050,1000,2.0097910010000004,15944.395089250298,15330.478087649402,16149.339738662567,818.8616510131651,5.135733569254321,249.1311732695359,124.56558663476795,4013949.70720142,4174690.419574059,3963010.3171821847,8027899.41440284,8349380.839148118,7926020.634364369,0.2039937123190611
cpp,parametric_eq,run,scalar,single,O3,48000,64,1,2,50,128750,1000,1.8858944129999995,14647.723596116504,14102.08553157474,14881.354559748428,779.2690281736886,5.320069177030985,228.8706811893204,114.4353405946602,4369279.60717173,4538335.826761455,4300683.767935298,8738559.21434346,9076671.65352291,8601367.535870597,-0.0515121119788091
cpp,parametric_eq,run,vec,double,O3,48000,64,1,2,50,140050,1000,1.5925604590000004,11371.370646197787,10936.168323863636,11505.592920353982,569.4245964903457,5.007528240940265,177.67766634684045,88.83883317342021,5628169.373003376,5852141.088606567,5562512.114154563,11256338.746006751,11704282.177213134,11125024.228309128,0.0043564451771089
cpp,parametric_eq,run,vec,single,O3,48000,64,1,2,50,143650,1000,1.5106188340000002,10515.968214410024,10213.372297297296,10679.395267919275,466.02297062197977,4.431574545683667,164.31200335015663,82.15600167507831,6085982.640409738,6266294.631885291,5992848.69549261,12171965.280819476,12532589.263770582,11985697.39098522,0.205703728905064
mojo,parametric_eq,run,scalar,double,O3,48000,64,1,2,50,127050,1000,2.0048940000015136,15780.3541912752,15221.020092260507,15982.800982764751,761.7808905042439,4.82740045800382,246.56803423867495,123.28401711933748,4055675.761408763,4204711.616703163,4004304.3812542735,8111351.522817527,8409423.233406326,8008608.762508547,0.2174843955581309
mojo,parametric_eq,run,scalar,single,O3,48000,64,1,2,50,129350,1000,1.8903919999993375,14614.549671428971,14105.019305752228,14830.849478644112,725.830172891885,4.966490170483065,228.3523386160777,114.17616930803884,4379197.542098623,4537391.875380128,4315329.3472607685,8758395.084197246,9074783.750760255,8630658.694521537,-0.0121192493388662
mojo,parametric_eq,run,vec,double,O3,48000,64,1,2,50,119950,1000,2.426846000002115,20232.146727820887,19765.442403924757,20601.806239899182,836.3638359744291,4.133836350763309,316.12729262220137,158.06364631110068,3163282.713445068,3237974.5766425007,3106523.7316935947,6326565.426890136,6475949.153285001,6213047.463387189,-0.0199257843196392
mojo,parametric_eq,run,vec,single,O3,48000,64,1,2,50,119550,1000,2.3830760000000737,19933.718109578196,19530.30303056428,20207.75862014301,677.4555895787271,3.3985410341144946,311.4643454621593,155.73217273107966,3210640.365644974,3276958.882811092,3167100.3797623096,6421280.731289949,6553917.765622184,6334200.759524619,0.076567321884795
cpp,peakNotch,run,scalar,double,O3,48000,64,1,1,50,560000,561,0.100657169,179.74494464285715,178.8125,182.3625,3.5500000000000114,1.9750207757184253,2.808514760044643,2.808514760044643,356060083.5097994,357916812.30339044,350949345.39721704,356060083.5097994,357916812.30339044,350949345.39721704,2.0800000071758404
cpp,peakNotch,run,scalar,single,O3,48000,64,1,1,50,360000,362,0.1009275429999999,280.3542861111111,278.375,283.0375,4.662500000000023,1.6630742710144133,4.380535720486111,4.380535720486111,228282580.90063685,229905702.73911092,226118447.20222583,228282580.90063685,229905702.73911092,226118447.20222583,2.0800005956552923
cpp,peakNotch,run,vec,double,O3,48000,64,1,1,50,660000,664,0.1001117939999999,151.68453636363637,150.9959,153.7334,2.737499999999983,1.8047324174412345,2.3700708806818183,2.3700708806818183,421928309.465716,423852568.1823149,416305110.0151301,421928309.465716,423852568.1823149,416305110.0151301,2.0800000071758404
cpp,peakNotch,run,vec,single,O3,48000,64,1,1,50,670000,674,0.100095081,149.3956432835821,147.7291,151.4916,3.7625000000000166,2.5184804036474193,2.3343069263059704,2.3343069263059704,428392679.95597106,433225410.5656909,422465668.0634438,428392679.95597106,433225410.5656909,422465668.0634438,2.0800005956552923
mojo,peakNotch,run,scalar,double,O3,48000,64,1,1,50,680000,682,0.1003899999996065,147.63235294059783,146.90000007249182,149.4000000093365,2.499999936844688,1.6933957137773192,2.3067555146968415,2.3067555146968415,433509313.67836016,435670523.95110583,428380187.38956106,433509313.67836016,435670523.95110583,428380187.38956106,2.0800000071758404
mojo,peakNotch,run,scalar,single,O3,48000,64,1,1,50,760000,762,0.1003659999987576,132.06052631415483,130.99999996484257,133.800000003248,2.8000000384054147,2.120239950993818,2.063445723658669,2.063445723658669,484626267.8656327,488549618.4517263,478325859.48016745,484626267.8656327,488549618.4517263,478325859.48016745,2.080001440946944
mojo,peakNotch,run,vec,double,O3,48000,64,1,1,50,660000,669,0.099543000000267,150.82272727313187,148.9999998739222,153.40000009018695,4.400000216264743,2.9173323515736316,2.3566051136426855,2.3566051136426855,424339230.2812521,429530201.705733,417209908.4900464,424339230.2812521,429530201.705733,417209908.4900464,2.0800000071758404
